875,104909
876,38737
877,56747
878,121918
879,52267
880,98199
881,129939
882,46171
883,109370
884,141704
885,47241
886,57790
887,63870
888,140858
889,81937
890,168678
891,116721
892,38759
893,44073
894,156219
895,109566
896,99892
897,25994
898,67317
899,108765
900,47156
901,90219
902,71190
903,59295
904,77578
905,116308
906,79643
907,40192
908,139077
909,67705
910,104846
911,15241
912,64975
913,96824
914,82452
915,68863
916,39481
917,121523
918,129162
919,33226
920,30761
921,35858
922,44510
923,154180
924,111596
925,213921
926,69984
927,18865
928,54683
929,129538
930,24367
931,65799
932,122355
933,117842
934,139367
935,27573
936,39508
937,40028
938,76463
939,58737
940,75759
941,39307
942,13923
943,101130
944,69811
945,58497
946,40010
947,70699
948,183410
949,63533
950,67045
951,104793
952,31579
953,113597
954,68781
955,119733
956,85039
957,83792
958,45923
959,93838
960,38245
961,109723
962,145974
963,123348
964,75597
965,70488
966,149297
967,26624
968,109495
969,86634
970,60247
971,55702
972,62896
973,60648
974,10015
975,144109
976,87510
977,85449
978,123534
979,82594
980,73531
981,46348
982,66209
983,70113
984,55304
985,79983
986,67849
987,54125
988,80839
989,26719
990,120248
991,107688
992,64386
993,51214
994,119899
995,100976
996,28201
997,138556
998,65625
999,107782

